comparison	strain	Line	OMA	N_generation	N_pSTR	motif_length	mutation	N_mutaiton	mutation_rate
Ancestor-O1MA	N2	569	O1MA	238	18840	1	deletions	58	6.46755517493622e-06
Ancestor-O1MA	N2	569	O1MA	238	18840	2	deletions	3	3.34528715944977e-07
Ancestor-O1MA	N2	569	O1MA	238	18840	6	deletions	1	1.11509571981659e-07
Ancestor-O1MA	N2	569	O1MA	238	18840	1	insertions	46	5.12944031115631e-06
Ancestor-O1MA	N2	569	O1MA	238	18840	2	insertions	5	5.57547859908295e-07
Ancestor-O1MA	N2	569	O1MA	238	18840	3	insertions	1	1.11509571981659e-07
Ancestor-O1MA	N2	569	O1MA	238	18840	5	insertions	3	3.34528715944977e-07
Ancestor-O1MA	N2	569	O1MA	238	18840	6	insertions	1	1.11509571981659e-07
Ancestor-O1MA	N2	569	O1MA	238	18840	1	substitutions	416	4.63879819443701e-05
Ancestor-O1MA	N2	569	O1MA	238	18840	2	substitutions	1	1.11509571981659e-07
Ancestor-O1MA	N2	569	O1MA	238	18840	4	substitutions	3	3.34528715944977e-07
Ancestor-O1MA	N2	569	O1MA	238	18840	6	substitutions	1	1.11509571981659e-07
Ancestor-O1MA	N2	572	O1MA	212	18017	1	deletions	73	9.55596444029276e-06
Ancestor-O1MA	N2	572	O1MA	212	18017	2	deletions	5	6.54518112348819e-07
Ancestor-O1MA	N2	572	O1MA	212	18017	6	deletions	2	2.61807244939528e-07
Ancestor-O1MA	N2	572	O1MA	212	18017	1	insertions	40	5.23614489879056e-06
Ancestor-O1MA	N2	572	O1MA	212	18017	2	insertions	8	1.04722897975811e-06
Ancestor-O1MA	N2	572	O1MA	212	18017	3	insertions	1	1.30903622469764e-07
Ancestor-O1MA	N2	572	O1MA	212	18017	4	insertions	1	1.30903622469764e-07
Ancestor-O1MA	N2	572	O1MA	212	18017	5	insertions	5	6.54518112348819e-07
Ancestor-O1MA	N2	572	O1MA	212	18017	6	insertions	1	1.30903622469764e-07
Ancestor-O1MA	N2	572	O1MA	212	18017	1	substitutions	418	5.47177141923613e-05
Ancestor-O1MA	N2	572	O1MA	212	18017	3	substitutions	1	1.30903622469764e-07
Ancestor-O1MA	N2	572	O1MA	212	18017	4	substitutions	5	6.54518112348819e-07
Ancestor-O1MA	N2	572	O1MA	212	18017	5	substitutions	3	3.92710867409292e-07
Ancestor-O1MA	N2	572	O1MA	212	18017	6	substitutions	3	3.92710867409292e-07
Ancestor-O1MA	N2	573	O1MA	243	18267	1	deletions	50	5.63205005946318e-06
Ancestor-O1MA	N2	573	O1MA	243	18267	2	deletions	5	5.63205005946318e-07
Ancestor-O1MA	N2	573	O1MA	243	18267	1	insertions	34	3.82979404043497e-06
Ancestor-O1MA	N2	573	O1MA	243	18267	2	insertions	10	1.12641001189264e-06
Ancestor-O1MA	N2	573	O1MA	243	18267	3	insertions	1	1.12641001189264e-07
Ancestor-O1MA	N2	573	O1MA	243	18267	5	insertions	1	1.12641001189264e-07
Ancestor-O1MA	N2	573	O1MA	243	18267	1	substitutions	304	3.42428643615362e-05
Ancestor-O1MA	N2	573	O1MA	243	18267	3	substitutions	2	2.25282002378527e-07
Ancestor-O1MA	N2	573	O1MA	243	18267	4	substitutions	2	2.25282002378527e-07
Ancestor-O1MA	N2	573	O1MA	243	18267	6	substitutions	2	2.25282002378527e-07
Ancestor-O1MA	N2	574	O1MA	237	18492	1	deletions	87	9.92560587267296e-06
Ancestor-O1MA	N2	574	O1MA	237	18492	2	deletions	8	9.12699390590617e-07
Ancestor-O1MA	N2	574	O1MA	237	18492	3	deletions	2	2.28174847647654e-07
Ancestor-O1MA	N2	574	O1MA	237	18492	6	deletions	1	1.14087423823827e-07
Ancestor-O1MA	N2	574	O1MA	237	18492	1	insertions	86	9.81151844884913e-06
Ancestor-O1MA	N2	574	O1MA	237	18492	2	insertions	6	6.84524542942963e-07
Ancestor-O1MA	N2	574	O1MA	237	18492	3	insertions	1	1.14087423823827e-07
Ancestor-O1MA	N2	574	O1MA	237	18492	4	insertions	1	1.14087423823827e-07
Ancestor-O1MA	N2	574	O1MA	237	18492	5	insertions	1	1.14087423823827e-07
Ancestor-O1MA	N2	574	O1MA	237	18492	6	insertions	1	1.14087423823827e-07
Ancestor-O1MA	N2	574	O1MA	237	18492	1	substitutions	542	6.18353837125143e-05
Ancestor-O1MA	N2	574	O1MA	237	18492	2	substitutions	2	2.28174847647654e-07
Ancestor-O1MA	N2	574	O1MA	237	18492	3	substitutions	1	1.14087423823827e-07
Ancestor-O1MA	N2	574	O1MA	237	18492	4	substitutions	5	5.70437119119136e-07
Ancestor-O1MA	N2	574	O1MA	237	18492	6	substitutions	2	2.28174847647654e-07
Ancestor-O1MA	N2	575	O1MA	230	18309	1	deletions	54	6.41167209284101e-06
Ancestor-O1MA	N2	575	O1MA	230	18309	2	deletions	6	7.12408010315668e-07
Ancestor-O1MA	N2	575	O1MA	230	18309	1	insertions	44	5.22432540898157e-06
Ancestor-O1MA	N2	575	O1MA	230	18309	2	insertions	4	4.74938673543779e-07
Ancestor-O1MA	N2	575	O1MA	230	18309	3	insertions	1	1.18734668385945e-07
Ancestor-O1MA	N2	575	O1MA	230	18309	5	insertions	1	1.18734668385945e-07
Ancestor-O1MA	N2	575	O1MA	230	18309	1	substitutions	278	3.30082378112926e-05
Ancestor-O1MA	N2	575	O1MA	230	18309	3	substitutions	1	1.18734668385945e-07
Ancestor-O1MA	N2	575	O1MA	230	18309	4	substitutions	2	2.37469336771889e-07
Ancestor-O1MA	N2	575	O1MA	230	18309	6	substitutions	1	1.18734668385945e-07
Ancestor-O1MA	N2	577	O1MA	227	18151	1	deletions	147	1.78386064820399e-05
Ancestor-O1MA	N2	577	O1MA	227	18151	2	deletions	26	3.1551276770955e-06
Ancestor-O1MA	N2	577	O1MA	227	18151	3	deletions	6	7.28106387022038e-07
Ancestor-O1MA	N2	577	O1MA	227	18151	6	deletions	3	3.64053193511019e-07
Ancestor-O1MA	N2	577	O1MA	227	18151	1	insertions	189	2.29353511911942e-05
Ancestor-O1MA	N2	577	O1MA	227	18151	2	insertions	9	1.09215958053306e-06
Ancestor-O1MA	N2	577	O1MA	227	18151	3	insertions	3	3.64053193511019e-07
Ancestor-O1MA	N2	577	O1MA	227	18151	5	insertions	1	1.21351064503673e-07
Ancestor-O1MA	N2	577	O1MA	227	18151	6	insertions	1	1.21351064503673e-07
Ancestor-O1MA	N2	577	O1MA	227	18151	1	substitutions	480	5.8248510961763e-05
Ancestor-O1MA	N2	577	O1MA	227	18151	2	substitutions	1	1.21351064503673e-07
Ancestor-O1MA	N2	577	O1MA	227	18151	3	substitutions	3	3.64053193511019e-07
Ancestor-O1MA	N2	577	O1MA	227	18151	4	substitutions	6	7.28106387022038e-07
Ancestor-O1MA	N2	577	O1MA	227	18151	6	substitutions	1	1.21351064503673e-07
Ancestor-O1MA	N2	578	O1MA	243	18428	1	deletions	107	1.19472872288636e-05
Ancestor-O1MA	N2	578	O1MA	243	18428	2	deletions	8	8.93255119915034e-07
Ancestor-O1MA	N2	578	O1MA	243	18428	3	deletions	1	1.11656889989379e-07
Ancestor-O1MA	N2	578	O1MA	243	18428	6	deletions	2	2.23313779978758e-07
Ancestor-O1MA	N2	578	O1MA	243	18428	1	insertions	101	1.12773458889273e-05
Ancestor-O1MA	N2	578	O1MA	243	18428	2	insertions	5	5.58284449946896e-07
Ancestor-O1MA	N2	578	O1MA	243	18428	3	insertions	2	2.23313779978758e-07
Ancestor-O1MA	N2	578	O1MA	243	18428	5	insertions	1	1.11656889989379e-07
Ancestor-O1MA	N2	578	O1MA	243	18428	6	insertions	3	3.34970669968138e-07
Ancestor-O1MA	N2	578	O1MA	243	18428	1	substitutions	553	6.17462601641267e-05
Ancestor-O1MA	N2	578	O1MA	243	18428	3	substitutions	3	3.34970669968138e-07
Ancestor-O1MA	N2	578	O1MA	243	18428	4	substitutions	3	3.34970669968138e-07
Ancestor-O1MA	N2	578	O1MA	243	18428	6	substitutions	1	1.11656889989379e-07
Ancestor-O1MA	N2	580	O1MA	241	18572	1	deletions	94	1.05007940387662e-05
Ancestor-O1MA	N2	580	O1MA	241	18572	2	deletions	8	8.93684599043936e-07
Ancestor-O1MA	N2	580	O1MA	241	18572	3	deletions	1	1.11710574880492e-07
Ancestor-O1MA	N2	580	O1MA	241	18572	6	deletions	1	1.11710574880492e-07
Ancestor-O1MA	N2	580	O1MA	241	18572	1	insertions	84	9.38368828996133e-06
Ancestor-O1MA	N2	580	O1MA	241	18572	2	insertions	13	1.4522374734464e-06
Ancestor-O1MA	N2	580	O1MA	241	18572	3	insertions	1	1.11710574880492e-07
Ancestor-O1MA	N2	580	O1MA	241	18572	5	insertions	2	2.23421149760984e-07
Ancestor-O1MA	N2	580	O1MA	241	18572	1	substitutions	552	6.16642373340316e-05
Ancestor-O1MA	N2	580	O1MA	241	18572	3	substitutions	1	1.11710574880492e-07
Ancestor-O1MA	N2	580	O1MA	241	18572	4	substitutions	4	4.46842299521968e-07
Ancestor-O1MA	N2	580	O1MA	241	18572	6	substitutions	2	2.23421149760984e-07
Ancestor-O1MA	N2	581	O1MA	243	18201	1	deletions	136	1.53747261659525e-05
Ancestor-O1MA	N2	581	O1MA	243	18201	2	deletions	14	1.58269239943629e-06
Ancestor-O1MA	N2	581	O1MA	243	18201	3	deletions	4	4.52197828410369e-07
Ancestor-O1MA	N2	581	O1MA	243	18201	6	deletions	2	2.26098914205184e-07
Ancestor-O1MA	N2	581	O1MA	243	18201	1	insertions	174	1.9670605535851e-05
Ancestor-O1MA	N2	581	O1MA	243	18201	2	insertions	6	6.78296742615553e-07
Ancestor-O1MA	N2	581	O1MA	243	18201	3	insertions	1	1.13049457102592e-07
Ancestor-O1MA	N2	581	O1MA	243	18201	5	insertions	1	1.13049457102592e-07
Ancestor-O1MA	N2	581	O1MA	243	18201	1	substitutions	471	5.32462942953209e-05
Ancestor-O1MA	N2	581	O1MA	243	18201	3	substitutions	4	4.52197828410369e-07
Ancestor-O1MA	N2	581	O1MA	243	18201	4	substitutions	3	3.39148371307776e-07
Ancestor-O1MA	N2	581	O1MA	243	18201	6	substitutions	1	1.13049457102592e-07
Ancestor-O1MA	N2	582	O1MA	208	17086	1	deletions	215	3.02485615753789e-05
Ancestor-O1MA	N2	582	O1MA	208	17086	2	deletions	27	3.7986565699313e-06
Ancestor-O1MA	N2	582	O1MA	208	17086	3	deletions	7	9.84836888500707e-07
Ancestor-O1MA	N2	582	O1MA	208	17086	4	deletions	2	2.81381968143059e-07
Ancestor-O1MA	N2	582	O1MA	208	17086	6	deletions	4	5.62763936286118e-07
Ancestor-O1MA	N2	582	O1MA	208	17086	1	insertions	253	3.5594818970097e-05
Ancestor-O1MA	N2	582	O1MA	208	17086	2	insertions	16	2.25105574514447e-06
Ancestor-O1MA	N2	582	O1MA	208	17086	3	insertions	2	2.81381968143059e-07
Ancestor-O1MA	N2	582	O1MA	208	17086	5	insertions	3	4.22072952214589e-07
Ancestor-O1MA	N2	582	O1MA	208	17086	6	insertions	2	2.81381968143059e-07
Ancestor-O1MA	N2	582	O1MA	208	17086	1	substitutions	354	4.98046083613215e-05
Ancestor-O1MA	N2	582	O1MA	208	17086	2	substitutions	3	4.22072952214589e-07
Ancestor-O1MA	N2	582	O1MA	208	17086	3	substitutions	6	8.44145904429177e-07
Ancestor-O1MA	N2	582	O1MA	208	17086	4	substitutions	3	4.22072952214589e-07
Ancestor-O1MA	N2	582	O1MA	208	17086	5	substitutions	1	1.4069098407153e-07
Ancestor-O1MA	N2	582	O1MA	208	17086	6	substitutions	8	1.12552787257224e-06
Ancestor-O1MA	N2	584	O1MA	244	18780	1	deletions	103	1.12388484435832e-05
Ancestor-O1MA	N2	584	O1MA	244	18780	2	deletions	5	5.45575167164231e-07
Ancestor-O1MA	N2	584	O1MA	244	18780	1	insertions	65	7.09247717313501e-06
Ancestor-O1MA	N2	584	O1MA	244	18780	2	insertions	6	6.54690200597077e-07
Ancestor-O1MA	N2	584	O1MA	244	18780	3	insertions	3	3.27345100298539e-07
Ancestor-O1MA	N2	584	O1MA	244	18780	5	insertions	2	2.18230066865692e-07
Ancestor-O1MA	N2	584	O1MA	244	18780	6	insertions	1	1.09115033432846e-07
Ancestor-O1MA	N2	584	O1MA	244	18780	1	substitutions	560	6.11044187223939e-05
Ancestor-O1MA	N2	584	O1MA	244	18780	3	substitutions	2	2.18230066865692e-07
Ancestor-O1MA	N2	584	O1MA	244	18780	4	substitutions	3	3.27345100298539e-07
Ancestor-O1MA	N2	584	O1MA	244	18780	6	substitutions	1	1.09115033432846e-07
Ancestor-O1MA	N2	585	O1MA	244	18841	1	deletions	94	1.02236054784604e-05
Ancestor-O1MA	N2	585	O1MA	244	18841	2	deletions	9	9.78855843682377e-07
Ancestor-O1MA	N2	585	O1MA	244	18841	1	insertions	58	6.30818210373088e-06
Ancestor-O1MA	N2	585	O1MA	244	18841	2	insertions	4	4.35047041636612e-07
Ancestor-O1MA	N2	585	O1MA	244	18841	3	insertions	1	1.08761760409153e-07
Ancestor-O1MA	N2	585	O1MA	244	18841	4	insertions	1	1.08761760409153e-07
Ancestor-O1MA	N2	585	O1MA	244	18841	5	insertions	1	1.08761760409153e-07
Ancestor-O1MA	N2	585	O1MA	244	18841	6	insertions	1	1.08761760409153e-07
Ancestor-O1MA	N2	585	O1MA	244	18841	1	substitutions	573	6.23204887144447e-05
Ancestor-O1MA	N2	585	O1MA	244	18841	3	substitutions	1	1.08761760409153e-07
Ancestor-O1MA	N2	585	O1MA	244	18841	4	substitutions	3	3.26285281227459e-07
Ancestor-O1MA	N2	585	O1MA	244	18841	6	substitutions	3	3.26285281227459e-07
Ancestor-O1MA	N2	586	O1MA	243	18259	1	deletions	133	1.49878170458584e-05
Ancestor-O1MA	N2	586	O1MA	243	18259	2	deletions	15	1.69035530592388e-06
Ancestor-O1MA	N2	586	O1MA	243	18259	3	deletions	1	1.12690353728259e-07
Ancestor-O1MA	N2	586	O1MA	243	18259	4	deletions	2	2.25380707456518e-07
Ancestor-O1MA	N2	586	O1MA	243	18259	5	deletions	1	1.12690353728259e-07
Ancestor-O1MA	N2	586	O1MA	243	18259	6	deletions	1	1.12690353728259e-07
Ancestor-O1MA	N2	586	O1MA	243	18259	1	insertions	184	2.07350250859996e-05
Ancestor-O1MA	N2	586	O1MA	243	18259	2	insertions	9	1.01421318355433e-06
Ancestor-O1MA	N2	586	O1MA	243	18259	3	insertions	1	1.12690353728259e-07
Ancestor-O1MA	N2	586	O1MA	243	18259	5	insertions	1	1.12690353728259e-07
Ancestor-O1MA	N2	586	O1MA	243	18259	6	insertions	2	2.25380707456518e-07
Ancestor-O1MA	N2	586	O1MA	243	18259	1	substitutions	499	5.62324865104012e-05
Ancestor-O1MA	N2	586	O1MA	243	18259	2	substitutions	3	3.38071061184777e-07
Ancestor-O1MA	N2	586	O1MA	243	18259	3	substitutions	2	2.25380707456518e-07
Ancestor-O1MA	N2	586	O1MA	243	18259	4	substitutions	3	3.38071061184777e-07
Ancestor-O1MA	N2	586	O1MA	243	18259	5	substitutions	2	2.25380707456518e-07
Ancestor-O1MA	N2	586	O1MA	243	18259	6	substitutions	3	3.38071061184777e-07
Ancestor-O1MA	N2	587	O1MA	227	17429	1	deletions	109	1.37752083152718e-05
Ancestor-O1MA	N2	587	O1MA	227	17429	2	deletions	49	6.1925248389754e-06
Ancestor-O1MA	N2	587	O1MA	227	17429	3	deletions	9	1.13740252144446e-06
Ancestor-O1MA	N2	587	O1MA	227	17429	4	deletions	3	3.7913417381482e-07
Ancestor-O1MA	N2	587	O1MA	227	17429	5	deletions	1	1.26378057938273e-07
Ancestor-O1MA	N2	587	O1MA	227	17429	6	deletions	5	6.31890289691367e-07
Ancestor-O1MA	N2	587	O1MA	227	17429	1	insertions	64	8.0881957080495e-06
Ancestor-O1MA	N2	587	O1MA	227	17429	2	insertions	12	1.51653669525928e-06
Ancestor-O1MA	N2	587	O1MA	227	17429	3	insertions	1	1.26378057938273e-07
Ancestor-O1MA	N2	587	O1MA	227	17429	5	insertions	2	2.52756115876547e-07
Ancestor-O1MA	N2	587	O1MA	227	17429	6	insertions	2	2.52756115876547e-07
Ancestor-O1MA	N2	587	O1MA	227	17429	1	substitutions	334	4.22102713513833e-05
Ancestor-O1MA	N2	587	O1MA	227	17429	2	substitutions	7	8.84646405567914e-07
Ancestor-O1MA	N2	587	O1MA	227	17429	4	substitutions	3	3.7913417381482e-07
Ancestor-O1MA	N2	587	O1MA	227	17429	6	substitutions	6	7.58268347629641e-07
Ancestor-O2MA	N2	587.22	O2MA	372	20442	1	deletions	80	5.26009596519079e-06
Ancestor-O2MA	N2	587.22	O2MA	372	20442	2	deletions	7	4.60258396954194e-07
Ancestor-O2MA	N2	587.22	O2MA	372	20442	1	insertions	40	2.63004798259539e-06
Ancestor-O2MA	N2	587.22	O2MA	372	20442	2	insertions	8	5.26009596519079e-07
Ancestor-O2MA	N2	587.22	O2MA	372	20442	3	insertions	1	6.57511995648849e-08
Ancestor-O2MA	N2	587.22	O2MA	372	20442	5	insertions	1	6.57511995648849e-08
Ancestor-O2MA	N2	587.22	O2MA	372	20442	6	insertions	1	6.57511995648849e-08
Ancestor-O2MA	N2	587.22	O2MA	372	20442	1	substitutions	828	5.44419932397247e-05
Ancestor-O2MA	N2	587.22	O2MA	372	20442	2	substitutions	1	6.57511995648849e-08
Ancestor-O2MA	N2	587.22	O2MA	372	20442	3	substitutions	1	6.57511995648849e-08
Ancestor-O2MA	N2	587.22	O2MA	372	20442	4	substitutions	2	1.3150239912977e-07
Ancestor-O2MA	N2	587.22	O2MA	372	20442	6	substitutions	3	1.97253598694655e-07
Ancestor-O2MA	N2	587.26	O2MA	357	19880	1	deletions	89	6.27011367927453e-06
Ancestor-O2MA	N2	587.26	O2MA	357	19880	2	deletions	13	9.15859301467066e-07
Ancestor-O2MA	N2	587.26	O2MA	357	19880	5	deletions	2	1.40901430994933e-07
Ancestor-O2MA	N2	587.26	O2MA	357	19880	6	deletions	2	1.40901430994933e-07
Ancestor-O2MA	N2	587.26	O2MA	357	19880	1	insertions	45	3.170282197386e-06
Ancestor-O2MA	N2	587.26	O2MA	357	19880	2	insertions	10	7.04507154974666e-07
Ancestor-O2MA	N2	587.26	O2MA	357	19880	3	insertions	1	7.04507154974666e-08
Ancestor-O2MA	N2	587.26	O2MA	357	19880	5	insertions	1	7.04507154974666e-08
Ancestor-O2MA	N2	587.26	O2MA	357	19880	6	insertions	1	7.04507154974666e-08
Ancestor-O2MA	N2	587.26	O2MA	357	19880	1	substitutions	722	5.08654165891709e-05
Ancestor-O2MA	N2	587.26	O2MA	357	19880	2	substitutions	3	2.113521464924e-07
Ancestor-O2MA	N2	587.26	O2MA	357	19880	3	substitutions	2	1.40901430994933e-07
Ancestor-O2MA	N2	587.26	O2MA	357	19880	4	substitutions	3	2.113521464924e-07
Ancestor-O2MA	N2	587.26	O2MA	357	19880	6	substitutions	2	1.40901430994933e-07
Ancestor-O2MA	N2	587.38	O2MA	374	19781	1	deletions	84	5.67713792228106e-06
Ancestor-O2MA	N2	587.38	O2MA	374	19781	2	deletions	11	7.43434727917758e-07
Ancestor-O2MA	N2	587.38	O2MA	374	19781	3	deletions	1	6.75849752652508e-08
Ancestor-O2MA	N2	587.38	O2MA	374	19781	6	deletions	2	1.35169950530502e-07
Ancestor-O2MA	N2	587.38	O2MA	374	19781	1	insertions	48	3.24407881273204e-06
Ancestor-O2MA	N2	587.38	O2MA	374	19781	2	insertions	13	8.7860467844826e-07
Ancestor-O2MA	N2	587.38	O2MA	374	19781	3	insertions	1	6.75849752652508e-08
Ancestor-O2MA	N2	587.38	O2MA	374	19781	4	insertions	1	6.75849752652508e-08
Ancestor-O2MA	N2	587.38	O2MA	374	19781	5	insertions	1	6.75849752652508e-08
Ancestor-O2MA	N2	587.38	O2MA	374	19781	6	insertions	2	1.35169950530502e-07
Ancestor-O2MA	N2	587.38	O2MA	374	19781	1	substitutions	708	4.78501624877975e-05
Ancestor-O2MA	N2	587.38	O2MA	374	19781	2	substitutions	1	6.75849752652508e-08
Ancestor-O2MA	N2	587.38	O2MA	374	19781	3	substitutions	1	6.75849752652508e-08
Ancestor-O2MA	N2	587.38	O2MA	374	19781	4	substitutions	4	2.70339901061003e-07
Ancestor-O2MA	N2	587.38	O2MA	374	19781	6	substitutions	2	1.35169950530502e-07
Ancestor-O2MA	N2	587.43	O2MA	375	20436	1	deletions	93	6.06772362497553e-06
Ancestor-O2MA	N2	587.43	O2MA	375	20436	2	deletions	7	4.56710380374503e-07
Ancestor-O2MA	N2	587.43	O2MA	375	20436	1	insertions	38	2.47928492203301e-06
Ancestor-O2MA	N2	587.43	O2MA	375	20436	2	insertions	8	5.21954720428003e-07
Ancestor-O2MA	N2	587.43	O2MA	375	20436	3	insertions	1	6.52443400535004e-08
Ancestor-O2MA	N2	587.43	O2MA	375	20436	5	insertions	1	6.52443400535004e-08
Ancestor-O2MA	N2	587.43	O2MA	375	20436	1	substitutions	824	5.37613362040843e-05
Ancestor-O2MA	N2	587.43	O2MA	375	20436	3	substitutions	1	6.52443400535004e-08
Ancestor-O2MA	N2	587.43	O2MA	375	20436	4	substitutions	3	1.95733020160501e-07
Ancestor-O2MA	N2	587.43	O2MA	375	20436	6	substitutions	2	1.30488680107001e-07
Ancestor-O2MA	N2	587.48	O2MA	374	20387	1	deletions	91	5.96741815915511e-06
Ancestor-O2MA	N2	587.48	O2MA	374	20387	2	deletions	10	6.55760237269792e-07
Ancestor-O2MA	N2	587.48	O2MA	374	20387	6	deletions	1	6.55760237269792e-08
Ancestor-O2MA	N2	587.48	O2MA	374	20387	1	insertions	40	2.62304094907917e-06
Ancestor-O2MA	N2	587.48	O2MA	374	20387	2	insertions	8	5.24608189815834e-07
Ancestor-O2MA	N2	587.48	O2MA	374	20387	3	insertions	1	6.55760237269792e-08
Ancestor-O2MA	N2	587.48	O2MA	374	20387	5	insertions	1	6.55760237269792e-08
Ancestor-O2MA	N2	587.48	O2MA	374	20387	6	insertions	2	1.31152047453958e-07
Ancestor-O2MA	N2	587.48	O2MA	374	20387	1	substitutions	813	5.33133072900341e-05
Ancestor-O2MA	N2	587.48	O2MA	374	20387	2	substitutions	1	6.55760237269792e-08
Ancestor-O2MA	N2	587.48	O2MA	374	20387	3	substitutions	1	6.55760237269792e-08
Ancestor-O2MA	N2	587.48	O2MA	374	20387	4	substitutions	3	1.96728071180938e-07
Ancestor-O2MA	N2	587.48	O2MA	374	20387	6	substitutions	2	1.31152047453958e-07
Ancestor-O1MA	N2	589	O1MA	226	18246	1	deletions	137	1.66117146296582e-05
Ancestor-O1MA	N2	589	O1MA	226	18246	2	deletions	21	2.54632122060454e-06
Ancestor-O1MA	N2	589	O1MA	226	18246	6	deletions	4	4.85013565829436e-07
Ancestor-O1MA	N2	589	O1MA	226	18246	1	insertions	165	2.00068095904642e-05
Ancestor-O1MA	N2	589	O1MA	226	18246	2	insertions	2	2.42506782914718e-07
Ancestor-O1MA	N2	589	O1MA	226	18246	3	insertions	1	1.21253391457359e-07
Ancestor-O1MA	N2	589	O1MA	226	18246	5	insertions	1	1.21253391457359e-07
Ancestor-O1MA	N2	589	O1MA	226	18246	1	substitutions	506	6.13542160774237e-05
Ancestor-O1MA	N2	589	O1MA	226	18246	3	substitutions	2	2.42506782914718e-07
Ancestor-O1MA	N2	589	O1MA	226	18246	4	substitutions	4	4.85013565829436e-07
Ancestor-O1MA	N2	589	O1MA	226	18246	6	substitutions	2	2.42506782914718e-07
Ancestor-O1MA	N2	590	O1MA	244	18710	1	deletions	55	6.02377969175772e-06
Ancestor-O1MA	N2	590	O1MA	244	18710	2	deletions	7	7.66662869860073e-07
Ancestor-O1MA	N2	590	O1MA	244	18710	6	deletions	1	1.09523267122868e-07
Ancestor-O1MA	N2	590	O1MA	244	18710	1	insertions	47	5.14759355477478e-06
Ancestor-O1MA	N2	590	O1MA	244	18710	2	insertions	8	8.76186136982941e-07
Ancestor-O1MA	N2	590	O1MA	244	18710	3	insertions	1	1.09523267122868e-07
Ancestor-O1MA	N2	590	O1MA	244	18710	5	insertions	2	2.19046534245735e-07
Ancestor-O1MA	N2	590	O1MA	244	18710	6	insertions	2	2.19046534245735e-07
Ancestor-O1MA	N2	590	O1MA	244	18710	1	substitutions	403	4.41378766505156e-05
Ancestor-O1MA	N2	590	O1MA	244	18710	3	substitutions	1	1.09523267122868e-07
Ancestor-O1MA	N2	590	O1MA	244	18710	4	substitutions	2	2.19046534245735e-07
Ancestor-O1MA	N2	590	O1MA	244	18710	6	substitutions	1	1.09523267122868e-07
Ancestor-O1MA	N2	591	O1MA	239	18486	1	deletions	110	1.24486380510955e-05
Ancestor-O1MA	N2	591	O1MA	239	18486	2	deletions	11	1.24486380510955e-06
Ancestor-O1MA	N2	591	O1MA	239	18486	3	deletions	1	1.13169436828141e-07
Ancestor-O1MA	N2	591	O1MA	239	18486	1	insertions	113	1.278814636158e-05
Ancestor-O1MA	N2	591	O1MA	239	18486	2	insertions	5	5.65847184140707e-07
Ancestor-O1MA	N2	591	O1MA	239	18486	3	insertions	1	1.13169436828141e-07
Ancestor-O1MA	N2	591	O1MA	239	18486	5	insertions	1	1.13169436828141e-07
Ancestor-O1MA	N2	591	O1MA	239	18486	6	insertions	1	1.13169436828141e-07
Ancestor-O1MA	N2	591	O1MA	239	18486	1	substitutions	522	5.90744460242898e-05
Ancestor-O1MA	N2	591	O1MA	239	18486	3	substitutions	1	1.13169436828141e-07
Ancestor-O1MA	N2	591	O1MA	239	18486	4	substitutions	4	4.52677747312565e-07
Ancestor-O1MA	N2	591	O1MA	239	18486	6	substitutions	3	3.39508310484424e-07
Ancestor-O1MA	N2	592	O1MA	243	18584	1	deletions	57	6.31101757518747e-06
Ancestor-O1MA	N2	592	O1MA	243	18584	2	deletions	4	4.42878426328945e-07
Ancestor-O1MA	N2	592	O1MA	243	18584	4	deletions	2	2.21439213164473e-07
Ancestor-O1MA	N2	592	O1MA	243	18584	6	deletions	1	1.10719606582236e-07
Ancestor-O1MA	N2	592	O1MA	243	18584	1	insertions	51	5.64669993569405e-06
Ancestor-O1MA	N2	592	O1MA	243	18584	2	insertions	8	8.85756852657891e-07
Ancestor-O1MA	N2	592	O1MA	243	18584	3	insertions	1	1.10719606582236e-07
Ancestor-O1MA	N2	592	O1MA	243	18584	5	insertions	2	2.21439213164473e-07
Ancestor-O1MA	N2	592	O1MA	243	18584	6	insertions	1	1.10719606582236e-07
Ancestor-O1MA	N2	592	O1MA	243	18584	1	substitutions	400	4.42878426328945e-05
Ancestor-O1MA	N2	592	O1MA	243	18584	2	substitutions	1	1.10719606582236e-07
Ancestor-O1MA	N2	592	O1MA	243	18584	4	substitutions	3	3.32158819746709e-07
Ancestor-O1MA	N2	592	O1MA	243	18584	6	substitutions	1	1.10719606582236e-07
Ancestor-O1MA	N2	593	O1MA	221	18232	1	deletions	139	1.72487734757048e-05
Ancestor-O1MA	N2	593	O1MA	221	18232	2	deletions	21	2.60592980568202e-06
Ancestor-O1MA	N2	593	O1MA	221	18232	3	deletions	1	1.24091895508668e-07
Ancestor-O1MA	N2	593	O1MA	221	18232	6	deletions	6	7.44551373052005e-07
Ancestor-O1MA	N2	593	O1MA	221	18232	1	insertions	150	1.86137843263001e-05
Ancestor-O1MA	N2	593	O1MA	221	18232	2	insertions	14	1.73728653712135e-06
Ancestor-O1MA	N2	593	O1MA	221	18232	3	insertions	3	3.72275686526003e-07
Ancestor-O1MA	N2	593	O1MA	221	18232	5	insertions	1	1.24091895508668e-07
Ancestor-O1MA	N2	593	O1MA	221	18232	6	insertions	1	1.24091895508668e-07
