comparison	strain	Line	OMA	N_generation	N_pSTR	motif_length	mutation	N_mutaiton	mutation_rate
Ancestor-O1MA	PB306	488	O1MA	222	2774	2	deletions	1	8.11915015231526e-07
Ancestor-O1MA	PB306	488	O1MA	222	2774	3	deletions	1	8.11915015231526e-07
Ancestor-O1MA	PB306	488	O1MA	222	2774	4	deletions	1	8.11915015231526e-07
Ancestor-O1MA	PB306	488	O1MA	222	2774	1	insertions	4	3.2476600609261e-06
Ancestor-O1MA	PB306	488	O1MA	222	2774	6	insertions	1	8.11915015231526e-07
Ancestor-O1MA	PB306	488	O1MA	222	2774	1	substitutions	22	1.78621303350936e-05
Ancestor-O1MA	PB306	488	O1MA	222	2774	6	substitutions	1	8.11915015231526e-07
Ancestor-O1MA	PB306	489	O1MA	237	2832	1	deletions	2	1.4899044077332e-06
Ancestor-O1MA	PB306	489	O1MA	237	2832	4	deletions	1	7.449522038666e-07
Ancestor-O1MA	PB306	489	O1MA	237	2832	1	insertions	5	3.724761019333e-06
Ancestor-O1MA	PB306	489	O1MA	237	2832	2	insertions	1	7.449522038666e-07
Ancestor-O1MA	PB306	489	O1MA	237	2832	1	substitutions	20	1.4899044077332e-05
Ancestor-O1MA	PB306	489	O1MA	237	2832	6	substitutions	1	7.449522038666e-07
Ancestor-O1MA	PB306	490	O1MA	232	2351	1	deletions	2	1.83340911424339e-06
Ancestor-O1MA	PB306	490	O1MA	232	2351	2	deletions	1	9.16704557121694e-07
Ancestor-O1MA	PB306	490	O1MA	232	2351	3	deletions	1	9.16704557121694e-07
Ancestor-O1MA	PB306	490	O1MA	232	2351	1	insertions	19	1.74173865853122e-05
Ancestor-O1MA	PB306	490	O1MA	232	2351	1	substitutions	19	1.74173865853122e-05
Ancestor-O1MA	PB306	490	O1MA	232	2351	3	substitutions	1	9.16704557121694e-07
Ancestor-O1MA	PB306	490	O1MA	232	2351	4	substitutions	2	1.83340911424339e-06
Ancestor-O1MA	PB306	490	O1MA	232	2351	5	substitutions	3	2.75011367136508e-06
Ancestor-O1MA	PB306	490	O1MA	232	2351	6	substitutions	3	2.75011367136508e-06
Ancestor-O1MA	PB306	492	O1MA	234	2801	1	deletions	3	2.28855994653924e-06
Ancestor-O1MA	PB306	492	O1MA	234	2801	6	deletions	2	1.52570663102616e-06
Ancestor-O1MA	PB306	492	O1MA	234	2801	1	insertions	5	3.8142665775654e-06
Ancestor-O1MA	PB306	492	O1MA	234	2801	2	insertions	1	7.6285331551308e-07
Ancestor-O1MA	PB306	492	O1MA	234	2801	1	substitutions	21	1.60199196257747e-05
Ancestor-O1MA	PB306	492	O1MA	234	2801	6	substitutions	1	7.6285331551308e-07
Ancestor-O1MA	PB306	495	O1MA	229	2793	1	deletions	2	1.56348450665028e-06
Ancestor-O1MA	PB306	495	O1MA	229	2793	2	deletions	1	7.81742253325141e-07
Ancestor-O1MA	PB306	495	O1MA	229	2793	1	insertions	8	6.25393802660113e-06
Ancestor-O1MA	PB306	495	O1MA	229	2793	2	insertions	2	1.56348450665028e-06
Ancestor-O1MA	PB306	495	O1MA	229	2793	1	substitutions	24	1.87618140798034e-05
Ancestor-O1MA	PB306	495	O1MA	229	2793	6	substitutions	1	7.81742253325141e-07
Ancestor-O1MA	PB306	496	O1MA	228	2795	1	deletions	6	4.70765464645514e-06
Ancestor-O1MA	PB306	496	O1MA	228	2795	4	deletions	1	7.84609107742523e-07
Ancestor-O1MA	PB306	496	O1MA	228	2795	1	insertions	8	6.27687286194018e-06
Ancestor-O1MA	PB306	496	O1MA	228	2795	2	insertions	2	1.56921821548505e-06
Ancestor-O1MA	PB306	496	O1MA	228	2795	4	insertions	1	7.84609107742523e-07
Ancestor-O1MA	PB306	496	O1MA	228	2795	6	insertions	2	1.56921821548505e-06
Ancestor-O1MA	PB306	496	O1MA	228	2795	1	substitutions	34	2.66767096632458e-05
Ancestor-O1MA	PB306	496	O1MA	228	2795	5	substitutions	2	1.56921821548505e-06
Ancestor-O1MA	PB306	496	O1MA	228	2795	6	substitutions	2	1.56921821548505e-06
Ancestor-O1MA	PB306	497	O1MA	231	2794	1	deletions	3	2.3240896540825e-06
Ancestor-O1MA	PB306	497	O1MA	231	2794	2	deletions	2	1.54939310272166e-06
Ancestor-O1MA	PB306	497	O1MA	231	2794	1	insertions	4	3.09878620544333e-06
Ancestor-O1MA	PB306	497	O1MA	231	2794	2	insertions	1	7.74696551360832e-07
Ancestor-O1MA	PB306	497	O1MA	231	2794	1	substitutions	22	1.70433241299383e-05
Ancestor-O1MA	PB306	497	O1MA	231	2794	6	substitutions	2	1.54939310272166e-06
Ancestor-O1MA	PB306	498	O1MA	219	2812	1	deletions	2	1.62383003046305e-06
Ancestor-O1MA	PB306	498	O1MA	219	2812	2	deletions	3	2.43574504569458e-06
Ancestor-O1MA	PB306	498	O1MA	219	2812	1	insertions	2	1.62383003046305e-06
Ancestor-O1MA	PB306	498	O1MA	219	2812	2	insertions	1	8.11915015231526e-07
Ancestor-O1MA	PB306	498	O1MA	219	2812	4	insertions	1	8.11915015231526e-07
Ancestor-O1MA	PB306	498	O1MA	219	2812	1	substitutions	22	1.78621303350936e-05
Ancestor-O1MA	PB306	498	O1MA	219	2812	6	substitutions	1	8.11915015231526e-07
Ancestor-O1MA	PB306	500	O1MA	227	2865	1	deletions	6	4.61286528126946e-06
Ancestor-O1MA	PB306	500	O1MA	227	2865	1	insertions	4	3.07524352084631e-06
Ancestor-O1MA	PB306	500	O1MA	227	2865	2	insertions	1	7.68810880211577e-07
Ancestor-O1MA	PB306	500	O1MA	227	2865	1	substitutions	23	1.76826502448663e-05
Ancestor-O1MA	PB306	500	O1MA	227	2865	2	substitutions	2	1.53762176042315e-06
Ancestor-O1MA	PB306	500	O1MA	227	2865	6	substitutions	1	7.68810880211577e-07
Ancestor-O1MA	PB306	402	O1MA	232	2295	Motif sizes 1-6	deletions	17	1.59642401021711e-05
Ancestor-O1MA	PB306	402	O1MA	232	2295	Motif sizes 1-6	insertions	12	1.12688753662384e-05
Ancestor-O1MA	PB306	402	O1MA	232	2295	Motif sizes 1-6	substitutions	28	2.6294042521223e-05
Ancestor-O1MA	PB306	403	O1MA	221	2814	Motif sizes 1-6	deletions	5	4.01997768108392e-06
Ancestor-O1MA	PB306	403	O1MA	221	2814	Motif sizes 1-6	insertions	5	4.01997768108392e-06
Ancestor-O1MA	PB306	403	O1MA	221	2814	Motif sizes 1-6	substitutions	27	2.17078794778531e-05
Ancestor-O1MA	PB306	405	O1MA	219	2795	Motif sizes 1-6	deletions	7	5.71797322354825e-06
Ancestor-O1MA	PB306	405	O1MA	219	2795	Motif sizes 1-6	insertions	13	1.06190931294467e-05
Ancestor-O1MA	PB306	405	O1MA	219	2795	Motif sizes 1-6	substitutions	46	3.75752526118885e-05
Ancestor-O1MA	PB306	406	O1MA	235	2822	Motif sizes 1-6	deletions	3	2.26186347392071e-06
Ancestor-O1MA	PB306	406	O1MA	235	2822	Motif sizes 1-6	insertions	7	5.27768143914833e-06
Ancestor-O1MA	PB306	406	O1MA	235	2822	Motif sizes 1-6	substitutions	24	1.80949077913657e-05
Ancestor-O1MA	PB306	407	O1MA	224	2843	Motif sizes 1-6	deletions	3	2.35540927591578e-06
Ancestor-O1MA	PB306	407	O1MA	224	2843	Motif sizes 1-6	insertions	6	4.71081855183157e-06
Ancestor-O1MA	PB306	407	O1MA	224	2843	Motif sizes 1-6	substitutions	28	2.19838199085473e-05
Ancestor-O1MA	PB306	410	O1MA	225	2758	Motif sizes 1-6	deletions	12	9.6688421561518e-06
Ancestor-O1MA	PB306	410	O1MA	225	2758	Motif sizes 1-6	insertions	7	5.64015792442188e-06
Ancestor-O1MA	PB306	410	O1MA	225	2758	Motif sizes 1-6	substitutions	27	2.17548948513416e-05
Ancestor-O1MA	PB306	414	O1MA	240	2822	Motif sizes 1-6	deletions	4	2.95298842428538e-06
Ancestor-O1MA	PB306	414	O1MA	240	2822	Motif sizes 1-6	insertions	8	5.90597684857075e-06
Ancestor-O1MA	PB306	414	O1MA	240	2822	Motif sizes 1-6	substitutions	30	2.21474131821403e-05
Ancestor-O1MA	PB306	415	O1MA	223	2797	Motif sizes 1-6	deletions	2	1.6032552494585e-06
Ancestor-O1MA	PB306	415	O1MA	223	2797	Motif sizes 1-6	insertions	6	4.8097657483755e-06
Ancestor-O1MA	PB306	415	O1MA	223	2797	Motif sizes 1-6	substitutions	22	1.76358077440435e-05
Ancestor-O1MA	PB306	416	O1MA	231	2828	Motif sizes 1-6	deletions	4	3.0615306428602e-06
Ancestor-O1MA	PB306	416	O1MA	231	2828	Motif sizes 1-6	insertions	9	6.88844394643546e-06
Ancestor-O1MA	PB306	416	O1MA	231	2828	Motif sizes 1-6	substitutions	24	1.83691838571612e-05
Ancestor-O1MA	PB306	418	O1MA	221	2846	Motif sizes 1-6	deletions	5	3.97477765093821e-06
Ancestor-O1MA	PB306	418	O1MA	221	2846	Motif sizes 1-6	insertions	5	3.97477765093821e-06
Ancestor-O1MA	PB306	418	O1MA	221	2846	Motif sizes 1-6	substitutions	31	2.46436214358169e-05
Ancestor-O1MA	PB306	419	O1MA	190	2867	Motif sizes 1-6	deletions	1	9.17885925137224e-07
Ancestor-O1MA	PB306	419	O1MA	190	2867	Motif sizes 1-6	insertions	5	4.58942962568612e-06
Ancestor-O1MA	PB306	419	O1MA	190	2867	Motif sizes 1-6	substitutions	22	2.01934903530189e-05
Ancestor-O1MA	PB306	420	O1MA	237	2826	Motif sizes 1-6	deletions	2	1.49306768673051e-06
Ancestor-O1MA	PB306	420	O1MA	237	2826	Motif sizes 1-6	insertions	6	4.47920306019153e-06
Ancestor-O1MA	PB306	420	O1MA	237	2826	Motif sizes 1-6	substitutions	22	1.64237445540356e-05
Ancestor-O1MA	PB306	421	O1MA	232	2839	Motif sizes 1-6	deletions	3	2.27739247670987e-06
Ancestor-O1MA	PB306	421	O1MA	232	2839	Motif sizes 1-6	insertions	6	4.55478495341973e-06
Ancestor-O1MA	PB306	421	O1MA	232	2839	Motif sizes 1-6	substitutions	33	2.50513172438085e-05
Ancestor-O1MA	PB306	423	O1MA	228	2491	Motif sizes 1-6	deletions	4	3.52144914675287e-06
Ancestor-O1MA	PB306	423	O1MA	228	2491	Motif sizes 1-6	insertions	14	1.23250720136351e-05
Ancestor-O1MA	PB306	423	O1MA	228	2491	Motif sizes 1-6	substitutions	27	2.37697817405819e-05
Ancestor-O1MA	PB306	424	O1MA	239	2728	Motif sizes 1-6	deletions	3	2.30064172566535e-06
Ancestor-O1MA	PB306	424	O1MA	239	2728	Motif sizes 1-6	insertions	13	9.96944747788316e-06
Ancestor-O1MA	PB306	424	O1MA	239	2728	Motif sizes 1-6	substitutions	39	2.99083424336495e-05
Ancestor-O1MA	PB306	425	O1MA	222	2618	Motif sizes 1-6	deletions	52	4.47353388529859e-05
Ancestor-O1MA	PB306	425	O1MA	222	2618	Motif sizes 1-6	insertions	42	3.61323890735655e-05
Ancestor-O1MA	PB306	425	O1MA	222	2618	Motif sizes 1-6	substitutions	54	4.645592880887e-05
Ancestor-O1MA	PB306	426	O1MA	228	2780	Motif sizes 1-6	deletions	5	3.94421305061214e-06
Ancestor-O1MA	PB306	426	O1MA	228	2780	Motif sizes 1-6	insertions	8	6.31074088097943e-06
Ancestor-O1MA	PB306	426	O1MA	228	2780	Motif sizes 1-6	substitutions	26	2.05099078631831e-05
Ancestor-O1MA	PB306	428	O1MA	234	2769	Motif sizes 1-6	deletions	6	4.63001546425165e-06
Ancestor-O1MA	PB306	428	O1MA	234	2769	Motif sizes 1-6	insertions	10	7.71669244041942e-06
Ancestor-O1MA	PB306	428	O1MA	234	2769	Motif sizes 1-6	substitutions	21	1.62050541248808e-05
Ancestor-O1MA	PB306	429	O1MA	224	2851	Motif sizes 1-6	deletions	2	1.56586661321842e-06
Ancestor-O1MA	PB306	429	O1MA	224	2851	Motif sizes 1-6	insertions	5	3.91466653304605e-06
Ancestor-O1MA	PB306	429	O1MA	224	2851	Motif sizes 1-6	substitutions	23	1.80074660520118e-05
Ancestor-O1MA	PB306	430	O1MA	212	2784	Motif sizes 1-6	deletions	8	6.77727174148775e-06
Ancestor-O1MA	PB306	430	O1MA	212	2784	Motif sizes 1-6	insertions	9	7.62443070917372e-06
Ancestor-O1MA	PB306	430	O1MA	212	2784	Motif sizes 1-6	substitutions	24	2.03318152244632e-05
Ancestor-O1MA	PB306	432	O1MA	228	2853	Motif sizes 1-6	deletions	1	7.6865841434993e-07
Ancestor-O1MA	PB306	432	O1MA	228	2853	Motif sizes 1-6	insertions	4	3.07463365739972e-06
Ancestor-O1MA	PB306	432	O1MA	228	2853	Motif sizes 1-6	substitutions	25	1.92164603587483e-05
Ancestor-O1MA	PB306	435	O1MA	236	2818	Motif sizes 1-6	deletions	5	3.75912716074629e-06
Ancestor-O1MA	PB306	435	O1MA	236	2818	Motif sizes 1-6	insertions	9	6.76642888934333e-06
Ancestor-O1MA	PB306	435	O1MA	236	2818	Motif sizes 1-6	substitutions	22	1.65401595072837e-05
Ancestor-O1MA	PB306	436	O1MA	225	2798	Motif sizes 1-6	deletions	2	1.58843618457628e-06
Ancestor-O1MA	PB306	436	O1MA	225	2798	Motif sizes 1-6	insertions	4	3.17687236915257e-06
Ancestor-O1MA	PB306	436	O1MA	225	2798	Motif sizes 1-6	substitutions	21	1.6678579938051e-05
Ancestor-O1MA	PB306	437	O1MA	228	2774	Motif sizes 1-6	deletions	8	6.32439064496136e-06
Ancestor-O1MA	PB306	437	O1MA	228	2774	Motif sizes 1-6	insertions	12	9.48658596744204e-06
Ancestor-O1MA	PB306	437	O1MA	228	2774	Motif sizes 1-6	substitutions	27	2.13448184267446e-05
Ancestor-O1MA	PB306	440	O1MA	213	2748	Motif sizes 1-6	deletions	28	2.39183768306101e-05
Ancestor-O1MA	PB306	440	O1MA	213	2748	Motif sizes 1-6	insertions	33	2.81895155503619e-05
Ancestor-O1MA	PB306	440	O1MA	213	2748	Motif sizes 1-6	substitutions	37	3.16064265261633e-05
Ancestor-O1MA	PB306	442	O1MA	228	2806	Motif sizes 1-6	deletions	5	3.9076665291168e-06
Ancestor-O1MA	PB306	442	O1MA	228	2806	Motif sizes 1-6	insertions	6	4.68919983494017e-06
Ancestor-O1MA	PB306	442	O1MA	228	2806	Motif sizes 1-6	substitutions	31	2.42275324805242e-05
Ancestor-O1MA	PB306	443	O1MA	226	2816	Motif sizes 1-6	deletions	4	3.14259855189059e-06
Ancestor-O1MA	PB306	443	O1MA	226	2816	Motif sizes 1-6	insertions	5	3.92824818986323e-06
Ancestor-O1MA	PB306	443	O1MA	226	2816	Motif sizes 1-6	substitutions	22	1.72842920353982e-05
Ancestor-O1MA	PB306	445	O1MA	232	2869	Motif sizes 1-6	deletions	1	7.51192894316174e-07
Ancestor-O1MA	PB306	445	O1MA	232	2869	Motif sizes 1-6	insertions	4	3.0047715772647e-06
Ancestor-O1MA	PB306	445	O1MA	232	2869	Motif sizes 1-6	substitutions	24	1.80286294635882e-05
Ancestor-O1MA	PB306	448	O1MA	235	2835	Motif sizes 1-6	deletions	4	3.00198881759165e-06
Ancestor-O1MA	PB306	448	O1MA	235	2835	Motif sizes 1-6	insertions	4	3.00198881759165e-06
Ancestor-O1MA	PB306	448	O1MA	235	2835	Motif sizes 1-6	substitutions	22	1.65109384967541e-05
Ancestor-O1MA	PB306	449	O1MA	221	2743	Motif sizes 1-6	deletions	8	6.59844969424434e-06
Ancestor-O1MA	PB306	449	O1MA	221	2743	Motif sizes 1-6	insertions	15	1.23720931767081e-05
Ancestor-O1MA	PB306	449	O1MA	221	2743	Motif sizes 1-6	substitutions	30	2.47441863534163e-05
Ancestor-O1MA	PB306	450	O1MA	220	2806	Motif sizes 1-6	deletions	2	1.61990539752478e-06
Ancestor-O1MA	PB306	450	O1MA	220	2806	Motif sizes 1-6	insertions	9	7.28957428886153e-06
Ancestor-O1MA	PB306	450	O1MA	220	2806	Motif sizes 1-6	substitutions	22	1.78189593727726e-05
Ancestor-O1MA	PB306	451	O1MA	226	2840	Motif sizes 1-6	deletions	2	1.55802069051477e-06
Ancestor-O1MA	PB306	451	O1MA	226	2840	Motif sizes 1-6	insertions	5	3.89505172628693e-06
Ancestor-O1MA	PB306	451	O1MA	226	2840	Motif sizes 1-6	substitutions	21	1.63592172504051e-05
Ancestor-O1MA	PB306	455	O1MA	223	2820	Motif sizes 1-6	deletions	7	5.56562668956524e-06
Ancestor-O1MA	PB306	455	O1MA	223	2820	Motif sizes 1-6	insertions	8	6.36071621664599e-06
Ancestor-O1MA	PB306	455	O1MA	223	2820	Motif sizes 1-6	substitutions	26	2.06723277040995e-05
Ancestor-O1MA	PB306	456	O1MA	233	2760	Motif sizes 1-6	deletions	8	6.22006593269889e-06
Ancestor-O1MA	PB306	456	O1MA	233	2760	Motif sizes 1-6	insertions	11	8.55259065746097e-06
Ancestor-O1MA	PB306	456	O1MA	233	2760	Motif sizes 1-6	substitutions	25	1.9437706039684e-05
Ancestor-O1MA	PB306	457	O1MA	226	2791	Motif sizes 1-6	deletions	2	1.5853739738667e-06
Ancestor-O1MA	PB306	457	O1MA	226	2791	Motif sizes 1-6	insertions	7	5.54880890853343e-06
Ancestor-O1MA	PB306	457	O1MA	226	2791	Motif sizes 1-6	substitutions	23	1.8231800699467e-05
Ancestor-O1MA	PB306	458	O1MA	234	2811	Motif sizes 1-6	deletions	1	7.60139500801187e-07
Ancestor-O1MA	PB306	458	O1MA	234	2811	Motif sizes 1-6	insertions	4	3.04055800320475e-06
Ancestor-O1MA	PB306	458	O1MA	234	2811	Motif sizes 1-6	substitutions	23	1.74832085184273e-05
Ancestor-O1MA	PB306	459	O1MA	235	2864	Motif sizes 1-6	deletions	2	1.48579579222632e-06
Ancestor-O1MA	PB306	459	O1MA	235	2864	Motif sizes 1-6	insertions	6	4.45738737667895e-06
Ancestor-O1MA	PB306	459	O1MA	235	2864	Motif sizes 1-6	substitutions	23	1.70866516106026e-05
Ancestor-O1MA	PB306	461	O1MA	230	2779	Motif sizes 1-6	deletions	3	2.34679349781748e-06
Ancestor-O1MA	PB306	461	O1MA	230	2779	Motif sizes 1-6	insertions	4	3.12905799708998e-06
Ancestor-O1MA	PB306	461	O1MA	230	2779	Motif sizes 1-6	substitutions	21	1.64275544847224e-05
Ancestor-O1MA	PB306	462	O1MA	228	2840	Motif sizes 1-6	deletions	2	1.54435384235236e-06
Ancestor-O1MA	PB306	462	O1MA	228	2840	Motif sizes 1-6	insertions	4	3.08870768470472e-06
Ancestor-O1MA	PB306	462	O1MA	228	2840	Motif sizes 1-6	substitutions	21	1.62157153446998e-05
Ancestor-O1MA	PB306	463	O1MA	230	2796	Motif sizes 1-6	deletions	5	3.8875412079368e-06
Ancestor-O1MA	PB306	463	O1MA	230	2796	Motif sizes 1-6	insertions	6	4.66504944952416e-06
Ancestor-O1MA	PB306	463	O1MA	230	2796	Motif sizes 1-6	substitutions	42	3.26553461466692e-05
Ancestor-O1MA	PB306	466	O1MA	239	2815	Motif sizes 1-6	deletions	3	2.22953841123093e-06
Ancestor-O1MA	PB306	466	O1MA	239	2815	Motif sizes 1-6	insertions	7	5.20225629287217e-06
Ancestor-O1MA	PB306	466	O1MA	239	2815	Motif sizes 1-6	substitutions	25	1.85794867602577e-05
Ancestor-O1MA	PB306	468	O1MA	233	2815	Motif sizes 1-6	deletions	6	4.57390283505744e-06
Ancestor-O1MA	PB306	468	O1MA	233	2815	Motif sizes 1-6	insertions	15	1.14347570876436e-05
Ancestor-O1MA	PB306	468	O1MA	233	2815	Motif sizes 1-6	substitutions	24	1.82956113402298e-05
Ancestor-O1MA	PB306	469	O1MA	233	2783	Motif sizes 1-6	deletions	8	6.16866042912286e-06
Ancestor-O1MA	PB306	469	O1MA	233	2783	Motif sizes 1-6	insertions	7	5.3975778754825e-06
Ancestor-O1MA	PB306	469	O1MA	233	2783	Motif sizes 1-6	substitutions	22	1.69638161800879e-05
Ancestor-O1MA	PB306	470	O1MA	209	2834	Motif sizes 1-6	deletions	3	2.53247476810973e-06
Ancestor-O1MA	PB306	470	O1MA	209	2834	Motif sizes 1-6	insertions	2	1.68831651207315e-06
Ancestor-O1MA	PB306	470	O1MA	209	2834	Motif sizes 1-6	substitutions	21	1.77273233767681e-05
Ancestor-O1MA	PB306	471	O1MA	213	2937	Motif sizes 1-6	deletions	3	2.39777103204861e-06
Ancestor-O1MA	PB306	471	O1MA	213	2937	Motif sizes 1-6	insertions	4	3.19702804273148e-06
Ancestor-O1MA	PB306	471	O1MA	213	2937	Motif sizes 1-6	substitutions	26	2.07806822777546e-05
Ancestor-O1MA	PB306	472	O1MA	224	2763	Motif sizes 1-6	deletions	2	1.61573858642263e-06
Ancestor-O1MA	PB306	472	O1MA	224	2763	Motif sizes 1-6	insertions	4	3.23147717284525e-06
Ancestor-O1MA	PB306	472	O1MA	224	2763	Motif sizes 1-6	substitutions	43	3.47383796080864e-05
Ancestor-O1MA	PB306	474	O1MA	214	2820	Motif sizes 1-6	deletions	5	4.14263935838802e-06
Ancestor-O1MA	PB306	474	O1MA	214	2820	Motif sizes 1-6	insertions	8	6.62822297342083e-06
Ancestor-O1MA	PB306	474	O1MA	214	2820	Motif sizes 1-6	substitutions	23	1.90561410485849e-05
Ancestor-O1MA	PB306	475	O1MA	231	2780	Motif sizes 1-6	deletions	4	3.11439160360024e-06
Ancestor-O1MA	PB306	475	O1MA	231	2780	Motif sizes 1-6	insertions	11	8.56457690990065e-06
Ancestor-O1MA	PB306	475	O1MA	231	2780	Motif sizes 1-6	substitutions	25	1.94649475225015e-05
Ancestor-O1MA	PB306	476	O1MA	241	2867	Motif sizes 1-6	deletions	1	7.23644505294907e-07
Ancestor-O1MA	PB306	476	O1MA	241	2867	Motif sizes 1-6	insertions	4	2.89457802117963e-06
Ancestor-O1MA	PB306	476	O1MA	241	2867	Motif sizes 1-6	substitutions	21	1.5196534611193e-05
Ancestor-O1MA	PB306	477	O1MA	216	2829	Motif sizes 1-6	deletions	3	2.45473469227446e-06
Ancestor-O1MA	PB306	477	O1MA	216	2829	Motif sizes 1-6	insertions	7	5.72771428197374e-06
Ancestor-O1MA	PB306	477	O1MA	216	2829	Motif sizes 1-6	substitutions	25	2.04561224356205e-05
Ancestor-O1MA	PB306	479	O1MA	234	2832	Motif sizes 1-6	deletions	7	5.28152011202859e-06
Ancestor-O1MA	PB306	479	O1MA	234	2832	Motif sizes 1-6	insertions	9	6.79052585832247e-06
Ancestor-O1MA	PB306	479	O1MA	234	2832	Motif sizes 1-6	substitutions	31	2.33895890675552e-05
Ancestor-O1MA	PB306	480	O1MA	222	2753	Motif sizes 1-6	deletions	14	1.14535167204982e-05
Ancestor-O1MA	PB306	480	O1MA	222	2753	Motif sizes 1-6	insertions	15	1.22716250576766e-05
Ancestor-O1MA	PB306	480	O1MA	222	2753	Motif sizes 1-6	substitutions	23	1.88164917551042e-05
Ancestor-O1MA	PB306	481	O1MA	220	2823	Motif sizes 1-6	deletions	13	1.04659775223006e-05
Ancestor-O1MA	PB306	481	O1MA	220	2823	Motif sizes 1-6	insertions	11	8.85582713425434e-06
Ancestor-O1MA	PB306	481	O1MA	220	2823	Motif sizes 1-6	substitutions	23	1.85167294625318e-05
Ancestor-O1MA	PB306	482	O1MA	226	2784	Motif sizes 1-6	deletions	3	2.38404028074458e-06
Ancestor-O1MA	PB306	482	O1MA	226	2784	Motif sizes 1-6	insertions	6	4.76808056148917e-06
Ancestor-O1MA	PB306	482	O1MA	226	2784	Motif sizes 1-6	substitutions	22	1.74829620587936e-05
Ancestor-O1MA	PB306	483	O1MA	232	2795	Motif sizes 1-6	deletions	5	3.85540682252791e-06
Ancestor-O1MA	PB306	483	O1MA	232	2795	Motif sizes 1-6	insertions	10	7.71081364505583e-06
Ancestor-O1MA	PB306	483	O1MA	232	2795	Motif sizes 1-6	substitutions	22	1.69637900191228e-05
Ancestor-O1MA	PB306	484	O1MA	233	2801	Motif sizes 1-6	deletions	4	3.06450945631005e-06
Ancestor-O1MA	PB306	484	O1MA	233	2801	Motif sizes 1-6	insertions	6	4.59676418446508e-06
Ancestor-O1MA	PB306	484	O1MA	233	2801	Motif sizes 1-6	substitutions	23	1.76209293737828e-05
Ancestor-O1MA	PB306	486	O1MA	229	2879	Motif sizes 1-6	deletions	1	7.58390452774268e-07
Ancestor-O1MA	PB306	486	O1MA	229	2879	Motif sizes 1-6	insertions	4	3.03356181109707e-06
Ancestor-O1MA	PB306	486	O1MA	229	2879	Motif sizes 1-6	substitutions	22	1.66845899610339e-05
Ancestor-O1MA	PB306	487	O1MA	227	2838	Motif sizes 1-6	deletions	4	3.10450059451186e-06
Ancestor-O1MA	PB306	487	O1MA	227	2838	Motif sizes 1-6	insertions	5	3.88062574313983e-06
Ancestor-O1MA	PB306	487	O1MA	227	2838	Motif sizes 1-6	substitutions	29	2.2507629310211e-05
Ancestor-O1MA	PB306	488	O1MA	222	2774	Motif sizes 1-6	deletions	7	5.68340510662068e-06
Ancestor-O1MA	PB306	488	O1MA	222	2774	Motif sizes 1-6	insertions	5	4.05957507615763e-06
Ancestor-O1MA	PB306	488	O1MA	222	2774	Motif sizes 1-6	substitutions	23	1.86740453503251e-05
Ancestor-O1MA	PB306	489	O1MA	237	2832	Motif sizes 1-6	deletions	3	2.2348566115998e-06
Ancestor-O1MA	PB306	489	O1MA	237	2832	Motif sizes 1-6	insertions	6	4.4697132231996e-06
Ancestor-O1MA	PB306	489	O1MA	237	2832	Motif sizes 1-6	substitutions	21	1.56439962811986e-05
Ancestor-O1MA	PB306	490	O1MA	232	2351	Motif sizes 1-6	deletions	4	3.66681822848678e-06
Ancestor-O1MA	PB306	490	O1MA	232	2351	Motif sizes 1-6	insertions	19	1.74173865853122e-05
Ancestor-O1MA	PB306	490	O1MA	232	2351	Motif sizes 1-6	substitutions	28	2.56677275994074e-05
Ancestor-O1MA	PB306	492	O1MA	234	2801	Motif sizes 1-6	deletions	5	3.8142665775654e-06
Ancestor-O1MA	PB306	492	O1MA	234	2801	Motif sizes 1-6	insertions	6	4.57711989307848e-06
Ancestor-O1MA	PB306	492	O1MA	234	2801	Motif sizes 1-6	substitutions	22	1.67827729412878e-05
Ancestor-O1MA	PB306	495	O1MA	229	2793	Motif sizes 1-6	deletions	3	2.34522675997542e-06
Ancestor-O1MA	PB306	495	O1MA	229	2793	Motif sizes 1-6	insertions	10	7.81742253325141e-06
Ancestor-O1MA	PB306	495	O1MA	229	2793	Motif sizes 1-6	substitutions	25	1.95435563331285e-05
Ancestor-O1MA	PB306	496	O1MA	228	2795	Motif sizes 1-6	deletions	7	5.49226375419766e-06
Ancestor-O1MA	PB306	496	O1MA	228	2795	Motif sizes 1-6	insertions	13	1.01999184006528e-05
Ancestor-O1MA	PB306	496	O1MA	228	2795	Motif sizes 1-6	substitutions	38	2.98151460942159e-05
Ancestor-O1MA	PB306	497	O1MA	231	2794	Motif sizes 1-6	deletions	5	3.87348275680416e-06
Ancestor-O1MA	PB306	497	O1MA	231	2794	Motif sizes 1-6	insertions	5	3.87348275680416e-06
Ancestor-O1MA	PB306	497	O1MA	231	2794	Motif sizes 1-6	substitutions	24	1.859271723266e-05
Ancestor-O1MA	PB306	498	O1MA	219	2812	Motif sizes 1-6	deletions	5	4.05957507615763e-06
Ancestor-O1MA	PB306	498	O1MA	219	2812	Motif sizes 1-6	insertions	4	3.2476600609261e-06
Ancestor-O1MA	PB306	498	O1MA	219	2812	Motif sizes 1-6	substitutions	23	1.86740453503251e-05
Ancestor-O1MA	PB306	500	O1MA	227	2865	Motif sizes 1-6	deletions	6	4.61286528126946e-06
Ancestor-O1MA	PB306	500	O1MA	227	2865	Motif sizes 1-6	insertions	5	3.84405440105788e-06
